Event Name,Game Day,Game Day of Wk,Section,Row,Seat Qty,Acc #,Sale Date,Section Name,Promo Code,Comp,Current Block Price,Sale Day,Net Revenue,,
TML0505,2024-05-05,Sun,110,2,4,13881805,2024-05-04,Blue Line,,N,246.00,Sat,234.29,,
TML0505,2024-05-05,Sun,110,3,2,14518379,2024-05-05,Blue Line,,N,123.00,Sun,117.14,,
TML0505,2024-05-05,Sun,110,12,2,17824540,2024-05-04,Blue Line,,N,123.00,Sat,117.14,,
TML0505,2024-05-05,Sun,110,10,1,17813755,2024-04-28,Blue Line,,N,61.50,Sun,58.57,,
TML0505,2024-05-05,Sun,110,18,4,9662625,2024-04-24,Blue Line,,N,246.00,Wed,234.29,,
TML0505,2024-05-05,Sun,110,7,1,6450540,2024-04-23,Blue Line,,N,61.50,Tue,58.57,,
TML0505,2024-05-05,Sun,110,10,2,3106930,2024-05-04,Blue Line,,N,123.00,Sat,117.14,,
TML0505,2024-05-05,Sun,110,12,2,2116991,2024-05-04,Blue Line,,N,123.00,Sat,117.14,,
TML0505,2024-05-05,Sun,110,2,1,15994827,2024-05-03,Blue Line,,N,61.50,Fri,58.57,,
TML0505,2024-05-05,Sun,110,15,3,14510773,2024-05-05,Blue Line,,N,184.50,Sun,175.71,,
TML0505,2024-05-05,Sun,110,5,5,14536003,2024-04-27,Blue Line,,N,307.50,Sat,292.86,,
TML0505,2024-05-05,Sun,110,2,5,15654225,2024-04-27,Blue Line,,N,307.50,Sat,292.86,,
TML0505,2024-05-05,Sun,110,11,1,16778467,2024-05-04,Blue Line,,N,61.50,Sat,58.57,,
TML0505,2024-05-05,Sun,110,4,4,17930541,2024-05-05,Blue Line,,N,246.00,Sun,234.29,,
TML0505,2024-05-05,Sun,110,18,2,14556814,2024-04-24,Blue Line,,N,123.00,Wed,117.14,,
TML0505,2024-05-05,Sun,110,18,1,7629563,2024-04-24,Blue Line,,N,61.50,Wed,58.57,,
TML0505,2024-05-05,Sun,110,19,1,3371705,2024-04-25,Blue Line,,N,61.50,Thu,58.57,,
TML0505,2024-05-05,Sun,110,19,3,3369307,2024-04-24,Blue Line,,N,184.50,Wed,175.71,,
TML0505,2024-05-05,Sun,110,8,2,7897919,2024-04-23,Blue Line,,N,123.00,Tue,117.14,,
TML0505,2024-05-05,Sun,110,9,2,13280505,2024-05-05,Blue Line,,N,123.00,Sun,117.14,,
TML0505,2024-05-05,Sun,110,9,3,13280505,2024-05-04,Blue Line,,N,184.50,Sat,175.71,,
TML0505,2024-05-05,Sun,110,15,3,13207156,2024-05-03,Blue Line,,N,184.50,Fri,175.71,,
TML0505,2024-05-05,Sun,110,19,2,9714838,2024-04-26,Blue Line,,N,123.00,Fri,117.14,,
TML0505,2024-05-05,Sun,110,11,2,17928286,2024-05-04,Blue Line,,N,123.00,Sat,117.14,,
TML0505,2024-05-05,Sun,110,16,2,16068736,2024-05-05,Blue Line,,N,133.00,Sun,126.67,,
TML0505,2024-05-05,Sun,110,14,1,13409289,2024-04-24,Blue Line,,N,66.50,Wed,63.33,,
TML0505,2024-05-05,Sun,110,6,4,13647759,2024-05-04,Blue Line,,N,266.00,Sat,253.33,,
TML0505,2024-05-05,Sun,110,13,2,13039559,2024-05-05,Blue Line,,N,133.00,Sun,126.67,,
TML0505,2024-05-05,Sun,110,5,1,1056457,2024-05-04,Blue Line,,N,66.50,Sat,63.33,,
TML0505,2024-05-05,Sun,111,1,2,12832936,2024-05-05,Club Rinkside,,N,164.00,Sun,156.19,,
TML0505,2024-05-05,Sun,111,1,1,17852618,2024-04-23,Club Rinkside,,N,82.00,Tue,78.10,,
TML0505,2024-05-05,Sun,111,1,3,10645873,2024-04-24,Club Rinkside,,N,246.00,Wed,234.29,,
TML0505,2024-05-05,Sun,111,1,2,17629475,2024-04-26,Club Rinkside,,N,164.00,Fri,156.19,,
TML0505,2024-05-05,Sun,111,11,1,1519546,2024-05-05,Attacking Corner,,N,45.00,Sun,42.86,,
TML0505,2024-05-05,Sun,111,18,1,17933207,2024-05-05,Attacking Corner,,N,45.00,Sun,42.86,,
TML0505,2024-05-05,Sun,111,20,2,12701982,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,19,1,12832936,2024-05-05,Attacking Corner,,N,45.00,Sun,42.86,,
TML0505,2024-05-05,Sun,111,11,3,10641614,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,111,8,3,14831991,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,111,4,2,16274654,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,17,2,17846740,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,4,1,17933090,2024-04-26,Attacking Corner,,N,45.00,Fri,42.86,,
TML0505,2024-05-05,Sun,111,4,2,14283259,2024-04-26,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,3,2,17930803,2024-04-26,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,18,2,11365800,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,19,1,11365800,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,111,19,3,13940266,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,111,4,2,8814603,2024-04-26,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,18,3,12257533,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,111,18,1,12782008,2024-05-05,Attacking Corner,,N,45.00,Sun,42.86,,
TML0505,2024-05-05,Sun,111,19,8,16616994,2024-05-05,Attacking Corner,,N,360.00,Sun,342.86,,
TML0505,2024-05-05,Sun,111,19,2,14068105,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,19,2,14700594,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,2,2,16272979,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,14,2,13134301,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,10,2,12788016,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,10,2,3909843,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,6,5,9009262,2024-04-26,Attacking Corner,,N,225.00,Fri,214.29,,
TML0505,2024-05-05,Sun,111,18,3,15920979,2024-04-24,Attacking Corner,,N,135.00,Wed,128.57,,
TML0505,2024-05-05,Sun,111,10,2,13095111,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,111,2,2,2997631,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,111,14,2,13861470,2024-04-22,Attacking Corner,,N,90.00,Mon,85.71,,
TML0505,2024-05-05,Sun,111,15,2,16162700,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,12,2,6543613,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,9,2,16026851,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,8,1,13846491,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,111,17,2,17389656,2024-05-02,Attacking Corner,,N,90.00,Thu,85.71,,
TML0505,2024-05-05,Sun,111,18,3,13666629,2024-04-24,Attacking Corner,,N,135.00,Wed,128.57,,
TML0505,2024-05-05,Sun,111,5,2,7119735,2024-04-24,Attacking Corner,,N,90.00,Wed,85.71,,
TML0505,2024-05-05,Sun,111,9,2,17924505,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,6,3,9960011,2024-04-26,Attacking Corner,,N,135.00,Fri,128.57,,
TML0505,2024-05-05,Sun,111,20,3,8482335,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,111,15,1,16639842,2024-05-02,Attacking Corner,,N,45.00,Thu,42.86,,
TML0505,2024-05-05,Sun,111,15,1,16639842,2024-05-02,Attacking Corner,,N,45.00,Thu,42.86,,
TML0505,2024-05-05,Sun,111,16,3,16639842,2024-05-02,Attacking Corner,,N,135.00,Thu,128.57,,
TML0505,2024-05-05,Sun,111,11,2,10179020,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,111,2,3,17826786,2024-04-24,Attacking Corner,,N,135.00,Wed,128.57,,
TML0505,2024-05-05,Sun,111,8,1,788846,2024-05-05,Attacking Corner,,N,45.00,Sun,42.86,,
TML0505,2024-05-05,Sun,111,7,3,14240498,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,111,14,4,13081199,2024-04-30,Attacking Corner,,N,180.00,Tue,171.43,,
TML0505,2024-05-05,Sun,111,9,2,2909355,2024-04-28,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,20,1,5707134,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,111,14,2,8789637,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,19,2,2201334,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,20,2,7841221,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,10,1,11829881,2024-04-23,Attacking Corner,,N,45.00,Tue,42.86,,
TML0505,2024-05-05,Sun,111,19,2,4747869,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,15,4,8448118,2024-05-04,Attacking Corner,,N,180.00,Sat,171.43,,
TML0505,2024-05-05,Sun,111,15,1,12522773,2024-05-02,Attacking Corner,,N,45.00,Thu,42.86,,
TML0505,2024-05-05,Sun,111,4,1,9811199,2024-04-26,Attacking Corner,,N,45.00,Fri,42.86,,
TML0505,2024-05-05,Sun,111,13,5,1819361,2024-05-04,Attacking Corner,,N,225.00,Sat,214.29,,
TML0505,2024-05-05,Sun,111,19,2,8051943,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,8,2,8383835,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,18,6,8165564,2024-05-05,Attacking Corner,,N,270.00,Sun,257.14,,
TML0505,2024-05-05,Sun,111,7,4,5453451,2024-05-04,Attacking Corner,,N,180.00,Sat,171.43,,
TML0505,2024-05-05,Sun,111,5,4,17786469,2024-04-23,Attacking Corner,,N,180.00,Tue,171.43,,
TML0505,2024-05-05,Sun,111,7,2,8474415,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,10,2,11002519,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,111,2,2,16052937,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,111,3,4,16955882,2024-04-26,Attacking Corner,,N,180.00,Fri,171.43,,
TML0505,2024-05-05,Sun,111,7,4,11429454,2024-04-30,Attacking Corner,,N,180.00,Tue,171.43,,
TML0505,2024-05-05,Sun,111,17,2,2345604,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,111,12,3,4244529,2024-05-03,Attacking Corner,,N,135.00,Fri,128.57,,
TML0505,2024-05-05,Sun,111,8,3,13833622,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,111,13,3,2480613,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,111,12,2,3579652,2024-04-26,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,111,17,2,1130972,2024-05-05,Attacking Corner,,N,100.00,Sun,95.24,,
TML0505,2024-05-05,Sun,112,1,3,17926252,2024-05-04,Club Rinkside,,N,246.00,Sat,234.29,,
TML0505,2024-05-05,Sun,112,1,2,15783500,2024-05-03,Club Rinkside,,N,164.00,Fri,156.19,,
TML0505,2024-05-05,Sun,112,10,3,7844860,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,13,4,17932378,2024-05-05,Attacking Corner,,N,180.00,Sun,171.43,,
TML0505,2024-05-05,Sun,112,8,2,17929816,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,9,4,11843013,2024-05-04,Attacking Corner,,N,180.00,Sat,171.43,,
TML0505,2024-05-05,Sun,112,15,1,12389257,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,3,4,599642,2024-05-04,Attacking Corner,,N,180.00,Sat,171.43,,
TML0505,2024-05-05,Sun,112,8,2,17929405,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,7,1,602436,2024-05-03,Attacking Corner,,N,45.00,Fri,42.86,,
TML0505,2024-05-05,Sun,112,11,2,14935418,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,112,11,5,16492512,2024-05-05,Attacking Corner,,N,225.00,Sun,214.29,,
TML0505,2024-05-05,Sun,112,14,3,4552866,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,7,6,13334575,2024-05-03,Attacking Corner,,N,270.00,Fri,257.14,,
TML0505,2024-05-05,Sun,112,14,4,12619715,2024-05-05,Attacking Corner,,N,180.00,Sun,171.43,,
TML0505,2024-05-05,Sun,112,7,2,16882340,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,6,2,5456423,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,8,2,9803782,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,8,3,8499899,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,112,10,1,14327908,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,14,4,12479687,2024-05-01,Attacking Corner,,N,180.00,Wed,171.43,,
TML0505,2024-05-05,Sun,112,14,2,17930847,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,10,2,9260278,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,14,2,7119163,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,3,2,13849477,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,13,3,9075855,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,112,15,1,14109494,2024-05-03,Attacking Corner,,N,45.00,Fri,42.86,,
TML0505,2024-05-05,Sun,112,15,4,13823120,2024-05-03,Attacking Corner,,N,180.00,Fri,171.43,,
TML0505,2024-05-05,Sun,112,11,3,14561567,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,10,3,16388720,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,8,2,12643969,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,15,2,124002,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,14,2,15168138,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,13,3,13482733,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,11,3,8186232,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,112,5,2,9076740,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,11,1,15261946,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,4,2,14263395,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,7,2,13971249,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,112,4,2,13920017,2024-04-23,Attacking Corner,,N,90.00,Tue,85.71,,
TML0505,2024-05-05,Sun,112,12,4,9777584,2024-05-05,Attacking Corner,,N,180.00,Sun,171.43,,
TML0505,2024-05-05,Sun,112,6,2,4031710,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,112,6,3,10422596,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,112,5,2,13248300,2024-04-24,Attacking Corner,,N,90.00,Wed,85.71,,
TML0505,2024-05-05,Sun,112,8,2,14492448,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,9,3,9481827,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,6,2,3695257,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,13,4,8181818,2024-05-05,Attacking Corner,,N,180.00,Sun,171.43,,
TML0505,2024-05-05,Sun,112,10,4,8181818,2024-05-05,Attacking Corner,,N,180.00,Sun,171.43,,
TML0505,2024-05-05,Sun,112,5,4,7924964,2024-05-01,Attacking Corner,,N,180.00,Wed,171.43,,
TML0505,2024-05-05,Sun,112,4,2,3523535,2024-04-26,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,112,15,3,11537476,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,9,6,5529534,2024-05-04,Attacking Corner,,N,270.00,Sat,257.14,,
TML0505,2024-05-05,Sun,112,2,2,14124298,2024-04-28,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,4,2,4698488,2024-04-22,Attacking Corner,,N,90.00,Mon,85.71,,
TML0505,2024-05-05,Sun,112,7,2,14917171,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,112,13,2,17704692,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,11,2,9429509,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,6,2,12351274,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,10,1,6963134,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,5,2,10874636,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,10,4,5182276,2024-04-25,Attacking Corner,,N,180.00,Thu,171.43,,
TML0505,2024-05-05,Sun,112,9,2,9378901,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,15,2,5201651,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,7,3,11128583,2024-05-05,Attacking Corner,,N,135.00,Sun,128.57,,
TML0505,2024-05-05,Sun,112,11,2,5247130,2024-05-05,Attacking Corner,,N,90.00,Sun,85.71,,
TML0505,2024-05-05,Sun,112,15,1,6283563,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,2,2,5499039,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,8,3,17928021,2024-05-04,Attacking Corner,,N,135.00,Sat,128.57,,
TML0505,2024-05-05,Sun,112,15,4,6283563,2024-05-03,Attacking Corner,,N,180.00,Fri,171.43,,
TML0505,2024-05-05,Sun,112,4,2,2803956,2024-05-03,Attacking Corner,,N,90.00,Fri,85.71,,
TML0505,2024-05-05,Sun,112,11,3,16951767,2024-04-22,Attacking Corner,,N,135.00,Mon,128.57,,
TML0505,2024-05-05,Sun,112,2,2,15147959,2024-04-24,Attacking Corner,,N,90.00,Wed,85.71,,
TML0505,2024-05-05,Sun,112,9,2,4391509,2024-05-04,Attacking Corner,,N,90.00,Sat,85.71,,
TML0505,2024-05-05,Sun,112,11,1,16418502,2024-05-04,Attacking Corner,,N,45.00,Sat,42.86,,
TML0505,2024-05-05,Sun,112,6,1,5787027,2024-04-24,Attacking Corner,,N,45.00,Wed,42.86,,
TML0505,2024-05-05,Sun,112,6,3,5787027,2024-04-23,Attacking Corner,,N,135.00,Tue,128.57,,
TML0505,2024-05-05,Sun,112,19,2,12721589,2024-05-05,Attacking Corner - Upper,,N,76.00,Sun,72.38,,
TML0505,2024-05-05,Sun,112,18,2,8221498,2024-05-05,Attacking Corner - Upper,,N,76.00,Sun,72.38,,
TML0505,2024-05-05,Sun,112,20,6,14771838,2024-05-04,Attacking Corner - Upper,,N,228.00,Sat,217.14,,
TML0505,2024-05-05,Sun,112,19,2,14771838,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,17,2,17933266,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,17,1,15231789,2024-05-04,Attacking Corner - Upper,,N,38.00,Sat,36.19,,
TML0505,2024-05-05,Sun,112,19,2,14771838,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,18,4,10371563,2024-05-04,Attacking Corner - Upper,,N,152.00,Sat,144.76,,
TML0505,2024-05-05,Sun,112,16,2,17927613,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,21,2,9461790,2024-04-26,Attacking Corner - Upper,,N,76.00,Fri,72.38,,
TML0505,2024-05-05,Sun,112,23,2,14003108,2024-04-25,Attacking Corner - Upper,,N,76.00,Thu,72.38,,
TML0505,2024-05-05,Sun,112,20,3,14938254,2024-05-04,Attacking Corner - Upper,,N,114.00,Sat,108.57,,
TML0505,2024-05-05,Sun,112,21,4,17203659,2024-05-05,Attacking Corner - Upper,,N,152.00,Sun,144.76,,
TML0505,2024-05-05,Sun,112,20,2,15735477,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,17,1,13274066,2024-05-04,Attacking Corner - Upper,,N,38.00,Sat,36.19,,
TML0505,2024-05-05,Sun,112,23,1,9795943,2024-05-05,Attacking Corner - Upper,,N,38.00,Sun,36.19,,
TML0505,2024-05-05,Sun,112,19,5,13304774,2024-05-04,Attacking Corner - Upper,,N,190.00,Sat,180.95,,
TML0505,2024-05-05,Sun,112,21,5,16041120,2024-05-05,Attacking Corner - Upper,,N,190.00,Sun,180.95,,
TML0505,2024-05-05,Sun,112,21,4,14100121,2024-05-04,Attacking Corner - Upper,,N,152.00,Sat,144.76,,
TML0505,2024-05-05,Sun,112,20,5,15827458,2024-05-04,Attacking Corner - Upper,,N,190.00,Sat,180.95,,
TML0505,2024-05-05,Sun,112,22,1,2749001,2024-04-25,Attacking Corner - Upper,,N,38.00,Thu,36.19,,
TML0505,2024-05-05,Sun,112,23,1,2749001,2024-04-25,Attacking Corner - Upper,,N,38.00,Thu,36.19,,
TML0505,2024-05-05,Sun,112,23,1,2749001,2024-04-25,Attacking Corner - Upper,,N,38.00,Thu,36.19,,
TML0505,2024-05-05,Sun,112,21,4,16458371,2024-05-05,Attacking Corner - Upper,,N,152.00,Sun,144.76,,
TML0505,2024-05-05,Sun,112,20,2,17251960,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,16,2,8533544,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,19,2,6358863,2024-05-03,Attacking Corner - Upper,,N,76.00,Fri,72.38,,
TML0505,2024-05-05,Sun,112,17,2,13880481,2024-04-26,Attacking Corner - Upper,,N,76.00,Fri,72.38,,
TML0505,2024-05-05,Sun,112,19,1,9578699,2024-05-04,Attacking Corner - Upper,,N,38.00,Sat,36.19,,
TML0505,2024-05-05,Sun,112,17,2,17385624,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,17,3,17385624,2024-05-04,Attacking Corner - Upper,,N,114.00,Sat,108.57,,
TML0505,2024-05-05,Sun,112,19,3,13036025,2024-05-03,Attacking Corner - Upper,,N,114.00,Fri,108.57,,
TML0505,2024-05-05,Sun,112,23,4,14349551,2024-05-05,Attacking Corner - Upper,,N,152.00,Sun,144.76,,
TML0505,2024-05-05,Sun,112,17,1,6845349,2024-05-04,Attacking Corner - Upper,,N,38.00,Sat,36.19,,
TML0505,2024-05-05,Sun,112,19,1,14117317,2024-05-05,Attacking Corner - Upper,,N,38.00,Sun,36.19,,
TML0505,2024-05-05,Sun,112,23,1,5543721,2024-05-05,Attacking Corner - Upper,,N,38.00,Sun,36.19,,
TML0505,2024-05-05,Sun,112,17,5,11180605,2024-05-04,Attacking Corner - Upper,,N,190.00,Sat,180.95,,
TML0505,2024-05-05,Sun,112,16,2,2586880,2024-05-04,Attacking Corner - Upper,,N,76.00,Sat,72.38,,
TML0505,2024-05-05,Sun,112,16,2,8246654,2024-05-03,Attacking Corner - Upper,,N,76.00,Fri,72.38,,
TML0505,2024-05-05,Sun,112,19,2,13461564,2024-04-24,Attacking Corner - Upper,,N,76.00,Wed,72.38,,
TML0505,2024-05-05,Sun,112,19,1,10224843,2024-04-24,Attacking Corner - Upper,,N,38.00,Wed,36.19,,
TML0505,2024-05-05,Sun,112,16,3,11319192,2024-05-04,Attacking Corner - Upper,,N,114.00,Sat,108.57,,
TML0505,2024-05-05,Sun,112,23,3,10172593,2024-05-05,Attacking Corner - Upper,,N,114.00,Sun,108.57,,
TML0505,2024-05-05,Sun,112,23,1,3003950,2024-05-05,Attacking Corner - Upper,,N,38.00,Sun,36.19,,
TML0505,2024-05-05,Sun,112,17,1,6784995,2024-05-04,Attacking Corner - Upper,,N,38.00,Sat,36.19,,
TML0505,2024-05-05,Sun,112,16,2,14601428,2024-04-23,Attacking Corner - Upper,,N,76.00,Tue,72.38,,
TML0505,2024-05-05,Sun,112,16,2,13639681,2024-04-23,Attacking Corner - Upper,,N,76.00,Tue,72.38,,
TML0505,2024-05-05,Sun,112,21,4,7105456,2024-04-26,Attacking Corner - Upper,,N,152.00,Fri,144.76,,
TML0505,2024-05-05,Sun,112,18,3,15721227,2024-04-24,Attacking Corner - Upper,,N,114.00,Wed,108.57,,
TML0505,2024-05-05,Sun,112,23,3,6098508,2024-05-05,Attacking Corner - Upper,,N,114.00,Sun,108.57,,
TML0505,2024-05-05,Sun,112,19,2,14056037,2024-05-05,Attacking Corner - Upper,,N,76.00,Sun,72.38,,
TML0505,2024-05-05,Sun,112,18,5,14056037,2024-05-04,Attacking Corner - Upper,,N,190.00,Sat,180.95,,
TML0505,2024-05-05,Sun,112,20,8,7955150,2024-05-04,Attacking Corner - Upper,,N,304.00,Sat,289.52,,
